939,165.473
940,168.109
941,169.127
942,168.685
943,169.136
944,172.621
945,178.622
946,174.515
947,164.627
948,165.92
949,169.342
950,167.712
951,170.783
952,175.819
953,174.263
954,167.733
955,166.958
956,168.391
957,173.581
958,173.992
959,173.513
960,174.746
961,176.412
962,179.498
963,179.31
964,175.292
965,173.195
966,175.638
967,175.928
968,172.615
969,170.005
970,166.374
971,163.948
972,169.274
973,175.629
974,175.736
975,173.04
976,174.434
977,177.475
978,179.633
979,172.635
980,165.591
981,167.655
982,166.882
983,162.666
984,163.704
985,165.261
986,165.312
987,164.93
988,167.415
989,167.454
990,170.083
991,171.699
992,169.873
993,167.282
994,164.873
995,163.259
996,164.25
997,165.56
998,167.718
999,169.068
1000,167.807
